Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	Original Name	File Size	SHA256
NPJJ00051	JP	The King Of Fighters ’96 	http://zeus.dl.playstation.net/cdn/JP0576/NPJJ00051_00/8EcYKsMJYYV8iEjwoT7IOh0BpBpLWndNY7trlcRORy1QTy14g06FdXuiUESVGnjh4BbHpedsuv5L8KgcwxRtvj8EytqC8YvH79QxQ.pkg	JP0576-NPJJ00051_00-0000000000000001	2017-10-30 15:55:05		97002640	49e4772b9e69e133402c318b21f6017a106b1dd5c459ca0de39eb8f91d351818
NPJJ00052	JP	The King Of Fighters ’97 	http://zeus.dl.playstation.net/cdn/JP0576/NPJJ00052_00/AJfMcRgtfTgesW5lUT9i8RYBBykeHBYnry8MdQpmOyFG3W7BVjak51CwkwJRwAKtxEX7sKhxgcm0JBDCVOFKJKYyxS5fFaB64uTR2.pkg	JP0576-NPJJ00052_00-0000000000000001	2017-10-30 15:55:05		215183600	22c4bd84eb767d4cbaf5cea12b8de06331935e8564aea88a99c556c0defc5101
NPJJ00053	JP	Guilty Gear 	http://zeus.dl.playstation.net/cdn/JP0036/NPJJ00053_00/wgLIdVy2HOLn6aeRl9DRv7FQDoeDuLebv7ftXJUvxgY1aYIqtV0L7JVSDVawng4HbN1bEDMiD1gHo42lrAyBPO8dodp5jVFhQgiQC.pkg	JP0036-NPJJ00053_00-0000000000000001	2017-10-30 15:55:05		201551904	62041650d532f8504f72a028f16a286d470a82269c573073fa2b508aefa9598a
NPJJ00054	JP	Spectral Tower 2 	http://zeus.dl.playstation.net/cdn/JP0031/NPJJ00054_00/JhKLLLE6JYjqEuq4I6bsCxoxnLlsyIxGXSi9nDqXe1WwUiipnxnRXh6nwmuIviq573Uu5lb6tYhEss27E1nhFQ0Er4qGoCumOQyij.pkg	JP0031-NPJJ00054_00-0000000000000001	2017-10-30 15:55:05		275215408	6b4732cde2606f55369fc72f8cf5803c67192e777d6bc4095189a9a97760724d
NPJJ00055	JP	Oasis Road 	http://zeus.dl.playstation.net/cdn/JP0031/NPJJ00055_00/xmPeSHOKBdgN7obTmV6mgq4jv0fKCtN0JDNuRIeS1HdywskMbaYSmctDToMHHesNgo923IkqYUkdPN2b07Cpfl4FIepSCGsKfMVKM.pkg	JP0031-NPJJ00055_00-0000000000000001	2017-10-30 15:55:05		212556368	5d66f580015f5b994f69cf26e92a2636de5e0c04193e5b242c490805fd6354da
NPJJ00056	JP	The King Of Fighters ’98 	http://zeus.dl.playstation.net/cdn/JP0576/NPJJ00056_00/2P4QIwkSjxWip37kOdtegwJ6YISClsIrs6bJgXtgpa0GodmWU46vnoi0KaTWaNHtPiow9UcQ1rpK0OlBcCsv8KxcqAcr9t9eMEarC.pkg	JP0576-NPJJ00056_00-0000000000000001	2017-10-30 15:55:05		173705792	f13abed18b7a978928a03a0e2bcdd2e2043a276002838af9b04e22b28aed5c2e
NPJJ00057	JP	The King Of Fighters ’99 	http://zeus.dl.playstation.net/cdn/JP0576/NPJJ00057_00/HbgHhjBIr0no0qQEy0xjeXxvef5hHidKyUb9kBj7nYDhsiIph6RqAgUrHHPkhtjU4XbXnwVr9UfgymjMIUBcaYwLkvb0x0xcceX2f.pkg	JP0576-NPJJ00057_00-0000000000000001	2017-10-30 15:55:05		167129344	55f6764e061f78f77e1322c3498c77dcf2e33873955dfb1ae46bec0bc6c8d780
NPJJ00058	JP	Samurai Spirits: Amakusa Kourin Special 	http://zeus.dl.playstation.net/cdn/JP0576/NPJJ00058_00/hu3Tg4oWWEPShfl6VU5hELyqxwyAL83XRqmGhKKjuN6GgUvcU29kwqGwNWkkauR5Qfyc9lB5bt9ymL7eCO71W7yQXmlP2wmLLoWTw.pkg	JP0576-NPJJ00058_00-0000000000000001	2017-10-30 15:55:05		107960064	74a4c78c21bc28dd402e7760464c085ce820cfd72d19c1f687b77dc57f907910
NPJJ00059	JP	The King Of Fighters Kyo 	http://zeus.dl.playstation.net/cdn/JP0576/NPJJ00059_00/oFcpeFiOLhrwDp4hnllvt3kso2HrqXssG1IQ9tY2GQja4KcTWG5VWcqtyJoA5mCeA5fo0SKBdphEstJfSyQr8N22V2sMJ209oeUnq.pkg	JP0576-NPJJ00059_00-0000000000000001	2017-10-30 15:55:05		344344784	29b97786d4fa7a2a7d06b542b0321fec5e5cf66054e8b98a9ad157d734f64f6c
NPJJ00060	JP	Samurai Spirits: Zankuro Musouken 	http://zeus.dl.playstation.net/cdn/JP0576/NPJJ00060_00/KdJdbgALYyY3vG1tvJwMtPxwC2L24rSeSfMyUNAvloS28Ql86u7J3jlXSrF0nXxAN3msVuJ3p9Trjiq7xLfKT7d9wATKgRUrWk2h7.pkg	JP0576-NPJJ00060_00-0000000000000001	2017-10-30 15:55:05		163303328	58cfca9a920b5a2bbd6133bacd46cf9e1f511cab292b7ad0f797c367192f2343
NPJJ00061	JP	Metal Slug	MISSING	JP0576-NPJJ00061_00-0000000000000001		メタルスラッグ	MISSING	
NPJJ00062	JP	AI Mahjong Selection	MISSING	JP0571-NPJJ00062_00-0000000000000001		AI麻雀　セレクション	MISSING	
NPJJ00063	JP	Zipangu Jima: Unmei wa Saikoro ga Kimeru!?	MISSING	JP0571-NPJJ00063_00-0000000000000001		じぱんぐ島-運命はサイコロが決める！？-	MISSING	
NPJJ00064	JP	Puzzle Mania 2	MISSING	JP0571-NPJJ00064_00-0000000000000001		ぱずるまにあ2	MISSING	
NPJJ00065	JP	Sanvein (SuperLite 1500 Series) 	http://zeus.dl.playstation.net/cdn/JP0281/NPJJ00065_00/WDA8tLf5BxIF4q1G2KTbdKbrkJ0yxQkDDs0sc4erkTvku1M6IAqB21CXWtNKqEMaIsNBm4fF9XP3aeC701nf8B72wGYO83bxEjMSI.pkg	JP0281-NPJJ00065_00-0000000000000001	2017-10-30 15:55:05		89320864	6e6feb611243212603144d97989581b1c2e5466b8843b21556910ac718a78b87
NPJJ00067	JP	Cotton Original (SuperLite 1500 Series) 	http://zeus.dl.playstation.net/cdn/JP0281/NPJJ00067_00/WgSLKeK0LMQL1aLDCo0pwhGpd7rMyVbldbk0mF66ypjs9inGOy6BAf7yVH8RmHReHJdnJSU3mMJ89p5P8MbFyMcw0400qptSdSbgt.pkg	JP0281-NPJJ00067_00-0000000000000001	2017-10-30 15:55:05		7413696	617dc5169414a8b678315e6f2c356781d6c9f64006edbd8cc29a99f09aa0a073
NPJJ00068	JP	Armored Core 	http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00068_00/GPCBWjtuPvKtGElQJrUKwUxhnFFHKMGHlvpLmAKydIWrvMfyCbVkGzmtXYadBAIULvoFhDeDYoUJZapsvSXuLjtKKHpFQnRcTKTVq.pkg	JP0506-NPJJ00068_00-0000000000000001	2017-10-30 15:55:05		235856080	79266b2c56f1c866fd0c0899680009b941bce16ee813b6806105cad33d61637b
NPJJ00069	JP	King’s Field 	http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00069_00/nFnEkNSO3yTKsYTdLBhGdWqIELCeGDNX9veBGSAqCyEtU3fVT5wjN8BToQS4lk6eTbRnPH0pdRMjAcWVQgb78BvyuE1co90Hbf293.pkg	JP0506-NPJJ00069_00-0000000000000001	2017-10-30 15:55:05		18995104	7fecc4bfaf2ec58c4afe3710fcc946f63dcf045202e2d6f84ae400585372b611
NPJJ00070	JP	BOXER'S ROAD	MISSING	JP0390-NPJJ00070_00-0000000000000001			MISSING	
NPJJ00071	JP	The Adventure Of Little Ralph 	http://zeus.dl.playstation.net/cdn/JP0390/NPJJ00071_00/hgeyrR8UkrEYvSGXb9beTysBf53EJIrARf9GBSf1UB1qICWfGGGJvOEt0E2f5F3wyKYfy0ncy7bW1D52HltCwckoqiUTxrqn2kTSY.pkg	JP0390-NPJJ00071_00-0000000000000001	2017-10-30 15:55:05		61718208	d6dd427f24b79f581ea4b5892b42faa3b5d9a24ba0dacbff643413a4361308ba
NPJJ00072	JP	AI Shogi Selection	MISSING	JP0571-NPJJ00072_00-0000000000000001		AI将棋　セレクション	MISSING	
NPJJ00073	JP	Chiki Chiki Chicken (SuperLite 1500 Series) 	http://zeus.dl.playstation.net/cdn/JP0281/NPJJ00073_00/kUQjUAPWKg9JSxWrdXyJ2LOehgGgrn7iUd9uORVGDtutBvIo5bSxmiobOxYsNiIP5gLY3vGApOJjRFRkfce75WpbOt4HhRyVELC7N.pkg	JP0281-NPJJ00073_00-0000000000000001	2017-10-30 15:55:05		7595072	33a64c65579c3a515bb9c4e5adab2fe917a833cb683a00fba1fd9aae449e32a8
NPJJ00074	JP	Memorial * Series: Sunsoft Vol. 1: Ikki / Super Arabian 	http://zeus.dl.playstation.net/cdn/JP0202/NPJJ00074_00/Chv1Vx2x3X3mSWhlQXHv0XkQe4vv5suuFsJw33oSfUaNf3XoKkq4IqnoRDWOcm36CvoNtdQxLGaqjPq9xJoDhTyeogS0ievcCdvOG.pkg	JP0202-NPJJ00074_00-0000000000000001	2017-10-30 15:55:05		9727168	5fe38b51fbed668a81264fcbe29eaf032301445e6850ac44052c482a973013ef
NPJJ00075	JP	Memorial * Series: Sunsoft Vol. 2: Route-16 Turbo / Atlantis no Nazo 	http://zeus.dl.playstation.net/cdn/JP0202/NPJJ00075_00/eJ1OcyMeBbGuIaJ91fDh63s0R0NTEKcD6xXWAWDK4U0SqDr6Pl8O0dWaN2mTh8k0WfVGUwoEOStbQjJ0M1drMA9gpgfTep8eDPIDF.pkg	JP0202-NPJJ00075_00-0000000000000001	2017-10-30 15:55:05		10511504	08c4c03e32919f198d419875577f40111ca3ca6c11707852a8d5e2f3fa860744
NPJJ00076	JP	Shinsou Kaiten: Wanwan Umi Monogatari: Sanyo Pachinko Paradise DX 	http://zeus.dl.playstation.net/cdn/JP0024/NPJJ00076_00/H6PRO4FJ1sMNJAKirKgDosHWeQI7lSFDEK3lfHAyF83WWrYFRMcca8dKQ9KWu4axwUHec700yoENdrgQIoy7KULV9GjgJnsCDGWwE.pkg	JP0024-NPJJ00076_00-0000000000000001	2017-10-30 15:55:05		33862192	d1e173f37b8511c4c96027a1aab455fb705edc969943053ff7add0e4c1ce16e9
NPJJ00077	JP	Gakkou Deatta Kowai Hanashi S	MISSING	JP0502-NPJJ00077_00-0000000000000001		学校であった怖い話S	MISSING	
NPJJ00078	JP	Prismaticallization 	http://zeus.dl.playstation.net/cdn/JP0036/NPJJ00078_00/gnS6lEutUUIMyDeymsTLE6HDrk5W05P9Pk8Ufyrgm3LQPwKMR2uMahxImpcgSrc9wqpDWiwvHhGtR9FD8dYSf6w0LCefwGGr97pO7.pkg	JP0036-NPJJ00078_00-0000000000000001	2017-10-30 15:55:05		82994208	cf3dc11a00caf8dc34885f37344146231d0cfc94e18a627247c7846b80ed6fa5
NPJJ00079	JP	Sanyo Pachinko Paradise 5 	http://zeus.dl.playstation.net/cdn/JP0024/NPJJ00079_00/7L04VkxYrx85xvOeND9xtXM1vwCNtagVM9r2umywRrJOrYxjwp9O8d1BHgpYWPGDWvIsO9nr7irLD9ga4rTcLElCw3fsf55NgFc8a.pkg	JP0024-NPJJ00079_00-0000000000000001	2017-10-30 15:55:05		94418544	6f143eb867989cb419a7f587044050dc6f7cca672c9c6c9fb03b8d536e526604
NPJJ00080	JP	ATHENA -Awakening from the ordinary life-	MISSING	JP0576-NPJJ00080_00-0000000000000001			MISSING	
NPJJ00081	JP	Arcade Hits: Sonic Wings Special 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00081_00/12wf19rwQQea7EFRbd8hDvbR2FVjjrd7a91KdfpVc12s2DqNGuXTf1AYoW3LaHODCrrVWVDWv8AuxkLO0PeMQG8FIN4PepJtPmMdb.pkg	JP0571-NPJJ00081_00-0000000000000001	2017-10-30 15:55:05		107320592	9a22636c362fb8641c48be55fb1e89aa135ea7ad340cfd82cc84d8361b08924a
NPJJ00082	JP	The Conveni 2: Zenkoku Chain Tenkai da! 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00082_00/n3gN2QsJYugmOY7lLO9mBKQ8JuayOQIWMBNbrqvWBTqV1f2oBOhjep9C21JJIcOGGBk9oJW1tVs0IDVhiDD261mJ10XAhxdRNcHN5.pkg	JP0571-NPJJ00082_00-0000000000000001	2017-10-30 15:55:05	ザ・コンビニ2 ～全国チェーン展開だ！～	28460064	a24df1d6d2a0d0549c36e933fcc08e6d31ee25c909935920cfa072a801671480
NPJJ00083	JP	King’s Field II 	http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00083_00/YdPQMTb66VcieS1Fr1jpNjVU1ooWMhbtWlubllysSpBRtQ9e74OKrkurMvO0Pbu0ia66Enpg1pjJMQoTn64uWcpeWaGY3EEhkGBCI.pkg	JP0506-NPJJ00083_00-0000000000000001	2017-10-30 15:55:05		72279280	6b10c561b8b1e42e6369c698774affde3bb6e8047b0bf9d2961ad4742c6b1072
NPJJ00084	JP	Echo Night 	http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00084_00/lJ0VWpMqc0CWn3POHcSV0seC93loN9TD3qCyOeWTNEdRwY5dAOkE7Xqjsh11RUpG1Uq964TKX3VwMMLmeiaLEWimkYlEDFMMDUgxu.pkg	JP0506-NPJJ00084_00-0000000000000001	2017-10-30 15:55:05		204566784	d26ece29b777499f4fe1ebc46bb8f9bc2eea9d2340fd0bbecab97c45070f60e1
NPJJ00085	JP	Memorial * Series: Sunsoft Vol. 3: Madoola no Tsubasa / Toukaidou Gojuusan Tsugi 	http://zeus.dl.playstation.net/cdn/JP0202/NPJJ00085_00/FIOlKUALMra7Cj47nCnebTiNbwOVC4TTmsnYckjAPtWlvLWvV2I8mTWwWqtFJSIt9mOSQnC9FfF8SrmN952b8rYUXmhaM25JEX1Nf.pkg	JP0202-NPJJ00085_00-0000000000000001	2017-10-30 15:55:05		11687760	02d03f682c9b86a06940a002bb8f76fa046099f305036749a19f49e1789ee6f4
NPJJ00086	JP	Blue Breaker: Egao no Yakusoku	MISSING	JP0571-NPJJ00086_00-0000000000000001		ブルーブレイカー　-笑顔の約束-	MISSING	
NPJJ00087	JP	Azito	MISSING	JP0571-NPJJ00087_00-0000000000000001		アジト	MISSING	
NPJJ00088	JP	Shadow Tower 	http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00088_00/RwSxfNOykRrpFGrqjJjVNOuuJqVPuvNvrDAoTcoEMsmAVAgnoeXFqaygIOrPMkEqxxtSvjBuIrfhlwGahHcYgxyXQuMKfJCBmzsRv.pkg	JP0506-NPJJ00088_00-0000000000000001	2017-10-30 15:55:05		143119136	5a7122786a54a54c82342e65230544021c1b0b965cee72e9189acccb4cf7b11f
NPJJ00089	JP	Armored Core: Project Phantasma 	http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00089_00/KhowxHnvFWBOFFKvfvBgzZsJyFlJAXsbJgvLOZtxxBUhlRRtAbVzIIKFHIbYJtDgLfFOixxpUbQyyBZrjxTpNtbHZPcgFUxHqpCex.pkg	JP0506-NPJJ00089_00-0000000000000001	2017-10-30 15:55:05		236770400	ad687e40604a05f89c83365b8d74310463df92819ea4f218ae793435ca49eb11
NPJJ00090	JP	Ganbare Goemon Uchuu Kaizoku Akogingu 	http://zeus.dl.playstation.net/cdn/JP0101/NPJJ00090_00/hEOUwFM1nduLuJH8NW8PmusjXjvBByjXAuEyIYlejsQWwGuw6GDP5Cy48xgx9yGvIYSnpR8LUA6KEnT38dwfKMdBXb6SvGcRygmAc.pkg	JP0101-NPJJ00090_00-0000000000000001	2017-10-30 15:55:05		419519728	77994bba752612b47a1b445b3fc29e0348f65ba21228f3ef91b8453daaec12d4
NPJJ00091	JP	Michinoku Hitou Koimonogatari Kai 	http://zeus.dl.playstation.net/cdn/JP0656/NPJJ00091_00/m0grr8DbHitnQc27Hmd8FudRDOsDr1hxXfF5g9qBW6eIscHHEr1LUEghAnLb0P01Fay7qO8vC8BMBYntcyC050MOgYI1sJtv09oP7.pkg	JP0656-NPJJ00091_00-0000000000000001	2017-10-30 15:55:05		72232048	96a7e3d093f732528c73204dd4d7ed4d9c2994f6561d4dd803ce8006ed8dea3e
NPJJ00092	JP	Hanafuda Graffiti: Koi Koi Monogatari	MISSING	JP0571-NPJJ00092_00-0000000000000001		花札グラフィティー 恋々物語	MISSING	
NPJJ00093	JP	Sanyo Pachinko Paradise 	http://zeus.dl.playstation.net/cdn/JP0024/NPJJ00093_00/jsL6v6U8rICHyilWExc0imyyAN5YibUbjCcEyKhTMf6CPSY9GLBDckaGBHyFEQL2W4sAxaDNf02W6ioGjFa9W3TbbGkaMCMyDHAeV.pkg	JP0024-NPJJ00093_00-0000000000000001	2017-10-30 15:55:05		127834528	2bc019f86606ec8e2456f828e3658a7cd380fe6c32379b53d84aa88a535cb458
NPJJ00094	JP	Sanyo Pachinko Paradise 2 	http://zeus.dl.playstation.net/cdn/JP0024/NPJJ00094_00/sndCEcJm5SM8iJ8hSvxXk02i0Ag8fmbJQwBPHrkm3cjjjNr3rGyFXCCjBp1M5bCYDT4tGQtdbXhT2x9gC5Ql41rUBRSqdMd4mixof.pkg	JP0024-NPJJ00094_00-0000000000000001	2017-10-30 15:55:05		73621664	53f40bf2c230a4418ea53a66505611f9b77848ae181fc11e612bba94bee7255f
NPJJ00095	JP	King’s Field III 	http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00095_00/yVJoMTDtfLGKGGmtxLU8kXBR5Yfxm5hYvD167n6v7bdehNrcVJxQegSnB3aNsgpfADStJlTH9aUAvpK4huggtnRtGI6xrcXYbYv9t.pkg	JP0506-NPJJ00095_00-0000000000000001	2017-10-30 15:55:05		333896144	0a0c777c8837b6503911a16ab6b54be75b731783f27426d58a6e6c9a8ebd8a89
NPJJ00096	JP	Echo Night #2: Nemuri no Shihaisha 	http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00096_00/5FDYArOoauMp5yEPISikpjjOXKuwOH79xryOUUknitOnFwyicaonQytxyHFwLPAS9oJIq5e36pSra4werKGxbMXacQwosIXULvXSu.pkg	JP0506-NPJJ00096_00-0000000000000001	2017-10-30 15:55:05		154443040	1e5f665a0730faaea54a193bd62543b15cde4cbc14008cd09ad21ab3a268ea59
NPJJ00098	JP	Hana to Ryuu	MISSING	JP0571-NPJJ00098_00-0000000000000001		花と龍 -花札・麻雀-	MISSING	
NPJJ00099	JP	Neo Atlas 	http://zeus.dl.playstation.net/cdn/JP0011/NPJJ00099_00/T1XKNAFhGGcAm1KGpYrs0JhDYNsbol8j6W016EGQsX7W3bLMIbFNehsoWrgamgMxQYakFqpm2GtUHrTD88uFas8FXfW5d7TFxwHoL.pkg	JP0011-NPJJ00099_00-0000000000000001	2017-10-30 15:55:05		138052128	83ecf51a7cc465dd53569ef04a716b0e630aa5bf35082dfb8bf24539a212315e
NPJJ00100	JP	Sanyo Pachinko Paradise 3 	http://zeus.dl.playstation.net/cdn/JP0024/NPJJ00100_00/UFmmnOUebEk6XxWc6rBNf73a5DxPEBlkklrVF9yYkFCGaOt0lKVJf8AF6UkYHFm32OwCjYAcWbW4j8a3YT3YmjHs0jOaXv049DWMB.pkg	JP0024-NPJJ00100_00-0000000000000001	2017-10-30 15:55:05		40516336	58ab37d326b9df532d0933f65f48217b8be944c600c0c5eeb019aa3366badd44
NPJJ00101	JP	Sanyo Pachinko Paradise 4  (req. OFW 3.72)	http://zeus.dl.playstation.net/cdn/JP0024/NPJJ00101_00/oo9g9CIcBcNduwxRCmwemCktXEmN9pTLXK6g7pVl1MHHE4bvjge9J1JnCvxpujGlBMD3aSyuAEqNo6YpouMK8XYDC4jjRHmmJhbnp.pkg	JP0024-NPJJ00101_00-0000000000000001	2017-10-30 15:55:05		187433504	66acd5da7dd138931202aa33d7162984228f99801ddf72a6a5c8eb0c7e00e081
NPJJ00101	JP	Sanyo Pachinko Paradise 4  (req. OFW 6.60)	http://zeus.dl.playstation.net/cdn/JP0024/NPJJ00101_00/TqrJauUcJKasVgZNnGfiDXtRDytQLIkgOyXFeAmZNuBzZIzEUtmcoeajDnffcRqPeWWTOdScrRuwtxqGUVfqyVJMchUubscTxuyaX.pkg	JP0024-NPJJ00101_00-0000000000000001	2017-10-30 15:55:05		188872880	8984c9b13d323bfa3b07836a80a6064293f07be8823e172701d238874e895c21
NPJJ00102	JP	Wizard’s Harmony 	http://zeus.dl.playstation.net/cdn/JP0036/NPJJ00102_00/HhntJDU9VBQENrweKgP5e9sRudImsIv6d2i7d23vAFIb39fg646pwqjkOfUvsRlsE1FOD51gQnPOTxhIETUc5DFa4LsS5hOEi97I8.pkg	JP0036-NPJJ00102_00-0000000000000001	2017-10-30 15:55:05		151608976	2ef2c36db7a832c184a54dd1f354eb94adfd4f8bfa84cbad6d41a667970c39b7
NPJJ00104	JP	Fuuraiki 	http://zeus.dl.playstation.net/cdn/JP0656/NPJJ00104_00/oTyKFvJVfYdLRWfDlfyECGMsnCDLYvfHnWlonzuvCMdsEjLwMJKWXhHcjVdyKKqWJPYixEZmStJJPkVlYMmenlYWsGuArGWoxFbTW.pkg	JP0656-NPJJ00104_00-0000000000000001	2017-10-30 15:55:05		421273264	7929a9d088d6ddea96767fd5d3da44738a50615ec717dbf1d1649916058dbc49
NPJJ00105	JP	Armored Core: Master of Arena 	http://zeus.dl.playstation.net/cdn/JP0506/NPJJ00105_00/spzUQLWNyOpJrciRzzVmKTeWWYDCStipyCOvZZlaPSOIKJbLaRbbdsvsHjvJfcpjflovujrrkTMPBADRVNzwvWqdPKFgQGYPBTHSM.pkg	JP0506-NPJJ00105_00-0000000000000001	2017-10-30 15:55:05		686547888	77ad50fb49281b6af2772962cded42c06fe3cc1aac89d714afd5b8471a43c664
NPJJ00107	JP	Frisky Tom	MISSING	JP0571-NPJJ00107_00-0000000000000001		アーケードヒッツ フリスキー・トム	MISSING	
NPJJ00108	JP	Arcade Hits: Moon Cresta	MISSING	JP0571-NPJJ00108_00-0000000000000001		アーケードヒッツ ムーンクレスタ	MISSING	
NPJJ00109	JP	Blue Breaker Burst: Bishou o Anata to 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00109_00/9XHI5P3sKgBKMh3WGEqEqFOqLkXH34cRJfnnBKvuRV37AhSYNqS1c6vhcpkXPvudKnijDp3kmFG9E8LRkGt0kYvqyA3m1kim1Q1F7.pkg	JP0571-NPJJ00109_00-0000000000000001	2017-10-30 15:55:05		325441088	ecc5ff09924d4f4ebd252bbf4538363d221d949fc228ef0717a7c22c14a98c36
NPJJ00111	JP	Poy Poy	MISSING	JP0101-NPJJ00111_00-0000000000000001		ポイッターズ　ポイント	MISSING	
NPJJ00118	JP	Blue Breaker Burst: Egao no Asuni	MISSING	JP0571-NPJJ00118_00-0000000000000001		ブルーブレイカー バースト -笑顔の明日に-	MISSING	
NPJJ00120	JP	Falcata	MISSING	JP0103-NPJJ00120_00-0000000000000001		ファルカタ　-アストラン・パードマの紋章-	MISSING	
NPJJ00121	JP	Marī no Atorie – Zāruburugu no Renkinjutsushi (Atelier Marie – The Alchemist of Salburg) 	http://zeus.dl.playstation.net/cdn/JP0103/NPJJ00121_00/Bl6of6vlCjnedRw9dKjqwGEbR0i05qBiRDAFbDSKPevEi5nTG0VElbAtrxGGQXrWvOsahDAyinfqrvsHkqljmIh4giQW1lMuPaYO8.pkg	JP0103-NPJJ00121_00-0000000000000001	2017-10-30 15:55:05		166741952	71ff8db910a4e80b98396fb04f7c4d4a98ab3e2942dba746de423ccd256de980
NPJJ00124	JP	Card II (SuperLite 1500 Series) 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00124_00/ywwhJDLxbUYfPql4E1PwdYAHEXjpXehjUWmRdbIWRGjtRbbM4GXp1v12Gs29N2k1O3MvQphatbMmahl675Ej64CbAx9FfvMi1fD0D.pkg	JP0571-NPJJ00124_00-0000000000000001	2017-10-30 15:55:05		24394288	c5ecc4eb6b73f03bab0d9a2a484f1be6f3c4b2eae1db8da3e4593d1aa2fdef10
NPJJ00125	JP	Hanafuda II (SuperLite 1500 Series) 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00125_00/QqKMtwtPoaEoQGRAngqvwyhRYDEXjuP9G6wotvBXJO6yUJiGNdK1njEij401CLkWWtpgOGPYL7heSG98MhTLET03JOB1Xmp2mbsHJ.pkg	JP0571-NPJJ00125_00-0000000000000001	2017-10-30 15:55:05		23386144	3f8a5038fafec964e860ca19ecf44d84b46c90e992cad9ece5d7140207be1f2a
NPJJ00126	JP	Baroque 	http://zeus.dl.playstation.net/cdn/JP0292/NPJJ00126_00/vCXIuDhKCtEolRs1rljmP30lfb10QK58BiLKnVflHfSmt7AYfDBfsOCOvrNdkNK9X37g2CfwgpFUbEfLOoblctEstnWJmvs6kpCIs.pkg	JP0292-NPJJ00126_00-0000000000000001	2017-10-30 15:55:05		409412944	4fcf36313ed0cd5e0641a3bf3768aeef54a7deb02818b8bdc5583ec66aaa3189
NPJJ00127	JP	Arcade Hits: Magical Drop 	http://zeus.dl.playstation.net/cdn/JP0571/NPJJ00127_00/4J3wFlLqxOKVmun7psvHH3cn6b9kiWHStrSJYyvW2WUhLRQyClgoP0SUwHtBn1PG4iIq42aGf7aWi2L5nNDPlQTfuIiLCJcYS41JU.pkg	JP0571-NPJJ00127_00-0000000000000001	2017-10-30 15:55:05		94051136	199befd7ccd8f2627bbd75c2dd5862216ad5caef871eef78fa0bba6d525a8821
NPJJ00128	JP	Robin Lloyd no Bouken 	http://zeus.dl.playstation.net/cdn/JP0103/NPJJ00128_00/qW0W4bqAHEeiOSQLwQENc5VMwehV6NqGFBRcyf0iYaFexgPpuIM5KV6LYdgX8yFerPcYjVafOkako63Sj7BEDnMIYVR68Ra92kIdI.pkg	JP0103-NPJJ00128_00-0000000000000001	2017-11-11 10:52:56		89791344	cb36da0bb5368cddadd28ae04862b0815391732d2fda69691bbd89a9a01b1e5e
NPJJ00129	JP	Biohazard 2  (DateCode 2010-01-13)	http://zeus.dl.playstation.net/cdn/JP0102/NPJJ00129_00/6FMIvovv9qIFQRAeaTDiqywAJkCHtvWoUiKn9gE3Ax9IsAVFjSLc0jnwVuTnMXjTikKA6DBtlfsEJwyneaRPMRuAqJ4t8rWj9U0HY.pkg	JP0102-NPJJ00129_00-0000000000000001	2017-10-30 15:55:05		782712208	c208de0b6bb564203bf28f4522d7473c489332c6e72911d9bc329504f348b2f8
NPJJ00129	JP	Biohazard 2  (DateCode 2007-12-19)	http://zeus.dl.playstation.net/cdn/JP0102/NPJJ00129_00/jrgJOqh0pDa8lGNjho36VoRAmbruHvALCAKqNsgOkOEJ5idNhh9xp8AxLMWq5fW04eovEIkgIqni0MCBHaGKasHfUy69fBFhlRtWs.pkg	JP0102-NPJJ00129_00-0000000000000001	2017-10-30 15:55:05		782727840	14f253ae8d02c8330adbd4017e40ccec42f50f9da5bd4bb860e197d343b06117
NPJJ00130	JP	Dezaemon Plus!  (req. OFW 3.80)	http://zeus.dl.playstation.net/cdn/JP0035/NPJJ00130_00/PdhHrcedUCjtOlHaYBBkibwKJfFGnYcggNkJOMItvVjUqlnzQWuAjUNUIjgjPHciaEgrZXjijeMvFxbhUdmvEooUeFbAYDXAONUSd.pkg	JP0035-NPJJ00130_00-0000000000000001	2017-10-30 15:55:05		303556720	230a8c6b28c149ca5c42fed460eb03d8a901b2a133584ee04852203ffd81f617
NPJJ00130	JP	Dezaemon Plus!  (req. OFW 6.60)	http://zeus.dl.playstation.net/cdn/JP0035/NPJJ00130_00/YdWTzOJGYZPnuQUsQTMMXhXsGdbeWMGYrQNtRcAcUASwBLnwEzEfNqnosKrwUurnXICRWtLmkJliPNXevcFIJhdmuTnnLdIgrBBzs.pkg	JP0035-NPJJ00130_00-0000000000000001	2017-10-30 15:55:05		303537728	e57e60fe30b260dd33f5899bebfa40c6984ee950c1afda083386847803d6315b
