Title ID	Region	Type	Name	PKG direct link	Content ID	Last Modification Date	RAP	Download .RAP file	File Size	SHA256
NPUG30015	US	PSP	Groovin’ Blocks	http://zeus.dl.playstation.net/cdn/UP0017/NPUG30015_00/PrWQ22YtuciwBoWdvHUDV7mouN4j2lWYyMstJQs07kOl8FsES3ubd9tErVqKuvwY6DEoSrAQpytpUHAV0CsWtihKw0X9qdE1i5pxX.pkg	UP0017-NPUG30015_00-0000111122223333	2017-10-30 15:53:52			46067120	4ffd6cc5bb8daf348ea0d8d5d032b3a4df88030b09a0064f6e163177518f6000
NPUG30038	US	PSP	Bejeweled 2	http://zeus.dl.playstation.net/cdn/UP0017/NPUG30038_00/o9PKc89Jn6fVwAimAqvNUf8jPK6LbOYF9dGPCl4sY87JqgdCimj6T5x9GnA63nORfhOJ6aYaR2L3HKCWPTmhEUkcfxlCg6RRxMunJ.pkg	UP0017-NPUG30038_00-BEJEWELEDGAMEPSP	2017-10-30 15:53:52			59624096	6cb8d95631215e2e301911c6248e318ea3df6025f1428ef96364e5d952e41d0c
NPUG30040	US	PSP	Peggle	http://zeus.dl.playstation.net/cdn/UP0017/NPUG30040_00/yNY6s6EX3JmgPou6AGgWLGFFDVsmGVCcrOg9q6kis0IkverqWJHloTp3x20uWWWKbHjqQ5I2eIt2UCus7qmXvbtDxSoQGbTA7hE5h.pkg	UP0017-NPUG30040_00-PEGGLEGAMEPSP000	2017-10-30 15:53:52			33218672	318fc7abbfad9245af10ca2889bfe9249607af2a52fb26cb90ad81f5efa33bc8
NPUG30071	US	PSP	Patapon 3 Digital Guide	http://zeus.dl.playstation.net/cdn/UP9000/NPUG30071_00/agEWTxeORGCuUmyWouRvDvCIyLVtbbtPzwKdydFNqAuwrqqYNCzUSmWfZwVZUIvgRUSpHVAGFkZEjXHNTeZQTnDNGJWzktXbqbEcH.pkg	UP9000-NPUG30071_00-PATAPONDIGIGUIDE	2017-10-30 15:53:52			246790928	dfb22566d46549f2badd9e1df601530ff0a4376e77e25185761d890ded9db72b
NPUG70106	US	PSP	Patapon 3 MP (Demo)	http://zeus.dl.playstation.net/cdn/UP9000/NPUG70106_00/3OXCIPW1llhqJqQLikycf8q2RtkdIrs2IhUWVEFktli5KOMCTjSeGQfK3nmay7SiCQO5aTOFpchOYBg4wecvhUUSvoET3m5lY1T6i.pkg	UP9000-NPUG70106_00-0000000000000001	2017-10-30 15:53:52			115008256	d3f9632161a82f356ac78d2bd1c0df279b15e0c79781b12fdf7e49d0161a7ab2
NPUG80060	US	PSP	Beats	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80060_00/iB7Lsr2MToIrm5ge1r7UWylPCHjKu7FytGomoaiDb58eIeY3PKg9bsu4JtXog5409gvJUgAuenPkC90MJVtiG6a4OVIl4BOypq8oK.pkg	UP9000-NPUG80060_00-0000000000000000	2017-10-30 15:53:52			249504752	72142763faeb0acccd23fada31df7d69dd080fc9d0283627f399039cdbf3f83b
NPUG80061	US	PSP	Ape Quest (Prologue)	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80061_00/bvbD25XkEO4fW2aguCJuBhbBhkdWXdFcrJlhMF69hxPSq33eS9LevTh6dYpn7ORNCNUurWxCFdbW2RrhOUmoOw6RcBu1qGVCWpfUC.pkg	UP9000-NPUG80061_00-0000000000000001	2017-10-30 15:53:52			244180064	065bf5a19de11d887731031b411b384e6b334c7ed2d7eb54f9a5b7dfb3a3e443
NPUG80086	US	PSP	flOw	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80086_00/9SAniUubBfvbbf5Tpvn5npLdnkcdajsqPVV7plsnVY1cqaTw4SqhVV5ucrbqKLAGufIFxsniTC6xuVyDqjyJbTWSRtCXs0BSqsvhM.pkg	UP9000-NPUG80086_00-FLOWPSPDOWNLOAD1	2017-10-30 15:53:52			93700224	ebf7fd19bb26c19130446383bd03632afc23ca1112b4397ec0bf66b82c4fe2c9
NPUG80090	US	PSP	Go! Puzzle™	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80090_00/28fFkYcM31XkWpeLxYhS5FtngOORJ4PPNjCxfOfnt4HDLvWc21qneR0eb4M2kJcMjmaWeJNUayAKjDHFTXxKvdjwJeEAQB5gcxLN7.pkg	UP9000-NPUG80090_00-0000000000000001	2017-11-16 09:00:32			44437824	5b1feefe693cb553a884fcaa500eeea9624a8fce8ffa238b57723ed9db9ab165
NPUG80114	US	PSP	Syphon Filter: Combat Ops	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80114_00/COiaVxm8YDY3uMQqnChMtVE8EfSoVsTUtut4PImHf5sVtDPuYcGqdEUXGCufMMWGYxsl51JMkhglrH8KXfnR76VJWHwBI2EjGMRTw.pkg	UP9000-NPUG80114_00-0000000000000000	2017-10-30 15:53:52			70811280	2b626af123ff77f11686f4b146bebaff8b83d082bb74004956f5460c1575a93d
NPUG80135	US	PSP	echochrome	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80135_00/Uf33S4k7LP00I4XmiMBBW5MxQFkPv9jC93vajN33KqdjRXlVwliTYAN8jOQBfA318bGoINKobOA4Ne9tMAFveInMMhiIf3bdK14M4.pkg	UP9000-NPUG80135_00-ECHOCHROME000000	2017-10-30 15:53:52			46981824	243e5259e4dc5bf2149866889d5433eb92cb9f12db93f4275c8a6607c221f08b
NPUG80135	US	PSP	echochrome (Demo)	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80135_00/tLowyLbewm91bnSH80LqpKCnoD9PtInX82iChkC1s7drcrLk07UShfYUVKlWLXRC67KoYfOKDqfDmiR3x7GsxLwIndknbs8TSvjuM.pkg	UP9000-NPUG80135_00-ECHOCHROMEDEMO00	2017-10-30 15:53:52			47187488	0e90933711604abece9f582296dff7f5f48b56bcd1a9625c516269058ce9610b
NPUG80135	US	PSP	echochrome expansion (standalone)	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80135_00/tEH2Q0Wwf6s2mW8PiqMHhCNmduyK80LQ9cf0QuXSsfCUOAHJhqdJfnwT3CQMBdm6MdxqVIHYTShn7wPMcMdkxMycojJPJEykiOYCd.pkg	UP9000-NPUG80135_00-ECHOEXPANSION000	2017-10-30 15:53:52			25824624	8ea58437d62616c4f4667319f9cca8ee0dcd7281ec8abccb5dcd62073a86fd21
NPUG80155	US	PSP	Talkman Travel: Tokyo	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80155_00/w2kCvtC25dQdGqSeGgl1oJel2ywCHKxvecsJJTIje4Pc6AMGmMJdIeyxX2pgY7d97pnjrYwVKUkGBj1Aca5vWHX9PeD7Sc099Dx7e.pkg	UP9000-NPUG80155_00-TALKMANTOKYO0000	2017-10-30 15:53:52			18576560	b3ad1e435636e794e2db06386302b3f776930253fed5c7747dd7afd379821a94
NPUG80161	US	PSP	Talkman Travel: Rome	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80161_00/DRWoebnKNHhmfla2KIs8Ws4GJifipBC33WgUt0TcPM2WalmHi9s5q9nJkfb739rP3Xob2kSEDvjGQV6r9fmIJg3NbJ0J1a7d1SF4P.pkg	UP9000-NPUG80161_00-TALKMANROME00000	2017-10-30 15:53:52			18930528	d904efd018b816b21fc970ec9c28833488c18e4c581f0705c46f6b4e34a47bb4
NPUG80162	US	PSP	Talkman Travel: Paris	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80162_00/9vhTTjtXL0iv5SieNOd8rXtV3Yi4xF9tXJHjRJSVa9FXm34P4sIBVRCeSxspgarghpVuNDjdWdjYKLLEgmBSDsnyE5GjCbXh0Ouqo.pkg	UP9000-NPUG80162_00-TALKMANPARIS0000	2017-10-30 15:53:52			19346640	7e2cfb8935310d4d2a2ff111f7aaa2939f1f7ed9e31f26e9994190b72911e0a3
NPUG80173	US	PSP	Syphon Filter: Logan’s Shadow	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80173_00/e1sbDAKki3tuQR4t9Jr9tWiDTkiFdXnHV63lvKmLOPx755987yGXxtwjBpRexN3MDLlRnVha8Hf7UjqAiP4h6BLe3uCBE1SKaKmTP.pkg	UP9000-NPUG80173_00-SFLOGANSHADOUMDL	2017-10-30 15:53:52			1158171296	1ffc5c5b2e0d36f03692ab1bda8ee482dc6ee18171dc1e317fb2b3a3df607807
NPUG80220	US	PSP	SOCOM: U.S. Navy SEALs Tactical Strike	MISSING	UP9000-NPUG80220_00-SOCOMTACTISTRIKE					
NPUG80221	US	PSP	Super Stardust Portable	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80221_00/LYDvHovD58ODrK5jVLT5rrTd2Hkfr4L810Vt94XxjMvXNbNdGgL3A6YdtqDxElyB0u01SwJIp50txTNcpfCjUvXWBXqKh2PIMhHHs.pkg	UP9000-NPUG80221_00-GPCSUPERST000001	2017-10-30 15:53:52			79395104	71179e1c6804f97d471dbd8152a84e3f6680f408bb461f558ffc92110f48c9dd
NPUG80224	US	PSP	Everyday Shooter	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80224_00/IAme18JiDvisTMUvFLrSMtFkKNlMmPEKGK6RQMLV9q0FiK5B9gtoBcJBTpiGLyJHxRDl8SWsVrXypa6Qgw70tmwioQ2YqHOegojk7.pkg	UP9000-NPUG80224_00-EVERYDAYSHOOTER1	2017-10-30 15:53:52			48598704	80168c36467321f90819750752025344b4c8fe12a0679f92b01ab2a0c99b8159
NPUG80248	US	PSP	PixelJunk Monsters Deluxe	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80248_00/nEULtl008wK1nixGkn3JU5gvt4C5v6xkjhi9nui5UbrGI0KS4sr3G2bSYG0DjoxGy0pxicqn46GIAPrFvStl1NlpeboHDr0e0F8Ra.pkg	UP9000-NPUG80248_00-PJMONSTERSDELUXE	2017-10-30 15:53:52			72878336	780ab313c7701f1622562e87f96f4e58dce9740c9e385d545dc3df3a253793bf
NPUG80251	US	PSP	Pinball Heroes (Shell)	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80251_00/UkdUdfHXDWFDerNBR2rUDecI4KFvMQl86oMHcoWcmlbsKlIVQHUq9TUqHfNX1S3JH5cHVpvOvglM1oIeoigR5XloV0k4lKnT6poAW.pkg	UP9000-NPUG80251_00-PINBALLAPPL00000	2017-10-30 15:53:52			5553392	21093245e9643c0f5a42ad1e4292958bba3daffea08ac4e9859a8190e687bd0d
NPUG80293	US	PSP	BUZZ! Quiz World	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80293_00/w1V3Xlq6B8Hl26feAsOGsWXLANk9LvCRxFbqYIFDjQwJM6ywNp6i5N2IGpiuoIXX9Cr6xxM68jLrQyFkGyc3lHCaxMUmQNOR6JemW.pkg	UP9000-NPUG80293_00-BQWPSPUS00000100	2017-10-30 15:53:52			711197632	7fb5e902b9096adbb1991f90e9be7c6a06360cf0234b6788d894efa137e90149
NPUG80302	US	PSP	Hot Shots Tennis: Get a Grip	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80302_00/3BRsxo51mfxF6hJmEnUSUKpc4JWSIOOykP3F0lyMuSPKi3YioW1nYY6pwi3x54GvqVsxjHXSen0WsUPu6T0fkq7LhhWDuO4PD4im8.pkg	UP9000-NPUG80302_00-0000111122223333	2017-10-30 15:53:52			1129940992	0bb73552ce7b51acff4c36dc2f376e6dfbb496d2b06d2ea9e9ab48415d73d3d0
NPUG80303	US	PSP	echoshift	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80303_00/4iFnYknWugUTD3sMFXB9q1NRLLNUrElgyXsNUFou8yVC9YPcLMgOrbCKDX32UGEsMQqQ1t3BgDH6YBRyXCGb2Q4wjdynttppRNgSa.pkg	UP9000-NPUG80303_00-1000000000000000	2017-10-30 15:53:52			154323680	b7a09bc4e24caf4680f4cbab1b6a5314126eac7a0122eba21de3f7ea751ab2d6
NPUG80318	US	PSP	LocoRoco Midnight Carnival (Game)	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80318_00/KdlClMvaSTRxlH2RjDIxkvtckOSr0E5XbOxXNmxgE6lwp7LQTD9mcbuI4U2X4dulNJ9uuQrU3X9opEjtdJYNtWBksRqhI4kkFQDQ6.pkg	UP9000-NPUG80318_00-LOCOROCOMCGAME01	2017-10-30 15:53:52			196381392	74cf251fd2575ef8f4feca11041ec8b101d7380a85f4b98102709ee600ddf238
NPUG80318	US	PSP	LocoRoco Midnight Carnival (Unlock Key)	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80318_00/p9MQV715vfOQ0IIa67ITcYKLX0GPhsEnT2XYo4O0ylnDUFaxkiEWHIwVQbkst7FwXAB4yqj4x52v80Kp5LxIH22C4eEmK8oxoyQ8S.pkg	UP9000-NPUG80318_00-LOCOROCOMCACKEY1	2017-10-30 15:53:52			1062960	94a0492be4c73242081e9cd385f6667a05d3077f13848685ea93d1bed513597a
NPUG80320	US	PSP	Numblast	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80320_00/gEFESDjT37hkyUrSVHVVFVFPRaVyIcEovWtMsrdI7GekyKyk5vmpFLRIHEbWt3gttI7QVMnkRkqJpBerGPEftfjFW6DrO0iVimoMC.pkg	UP9000-NPUG80320_00-0000000000000000	2017-10-30 15:53:52			37035648	e252098496a3cde61948c1c6db09074f3c43d8fab4ec036ec4cf8842f4539b14
NPUG80321	US	PSP	Gravity Crash Portable	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80321_00/q4rRYNbLGgNEbSwSPuns576t5MecnMp4AO7ErVueNi3FRYY0RPNeaISldJI1H7DFCXio458LaBXPHiSxuiv0h4A4IubL5cTAJ3IXi.pkg	UP9000-NPUG80321_00-0000111122223333	2017-10-30 15:53:52			48486224	5951c3b4d4287f65269c0d34f5acd20dc5fd23da3956af9ba3945422f2bd9847
NPUG80325	US	PSP	God of War: Chains of Olympus	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80325_00/j0Aoa7qTssgnt2PgaV9RwP1x1Nlhmb7nfYbcYj0Ld3IkCaOPvfDH8usf3D0p8n0VbSB128HiP9YfMIGiUYnXR3rw7StTe2OHAfOLT.pkg	UP9000-NPUG80325_00-GPCGODOFWA000001	2017-10-30 15:53:52			1382118144	687c060aab707916592a9ade8889144fa6a8bedf7581f3406309413e638b73f2
NPUG80328	US	PSP	Savage Moon: The Hera Campaign	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80328_00/suMT9jOPby7uEp3UgaEEuwuN5THNmlglHePTxKcwC7jV510nhxV9k3SLn2dwLiWYns5EIPNpvWNKG1F8jw0HqyBlp4W38WeMRVyiv.pkg	UP9000-NPUG80328_00-0000111122223333	2017-10-30 15:53:52			43923344	129a7c505671fc382d75905d6e34b0812aaf5bba3a091375de6fbe7c4ae7f1a5
NPUG80329	US	PSP	Daxter	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80329_00/AmdfuErB5XCQCMfLWuKQDVx8dTCgLljBaviwxqdyX4QmelKjbvLXohGbiSu1GcVDUt1081oVFc1WhSa7yHbcRcl8GSDacHeYBwQkF.pkg	UP9000-NPUG80329_00-00000DAXTER00000	2017-10-30 15:53:52			1120067632	50793a708e6a2cf7c9e1f1df163b88b00144f20a4f45d126a8fec5465d5fd1ce
NPUG80330	US	PSP	Jak and Daxter: The Lost Frontier	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80330_00/BQV7Q6Y6L4Hptae4I2CIS0xp2YNcW0j2iRQ77lgArXgkpNKOrK64PLFIlbgaJTA7TmGs4IrGB9saPFuNuqLiCfiu8nSUYwu6otToY.pkg	UP9000-NPUG80330_00-JAKANDDAXTERTLF0	2017-10-30 15:53:52			1000270128	85f1e75b54ee33901e789e69ed2941ec43513251053b2112fb5ab59d19e713d9
NPUG80335	US	PSP	The Eye of Judgement: Legends	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80335_00/wSLHKEhFouelFgjWFpt9NOgl53jIqxU4O2oFbKBOWwpQqWogdDP9udAllRxD9a86WXFdx5EeRPvlrvjTwem7CcycSWKRbNmjyIp46.pkg	UP9000-NPUG80335_00-0000000000000000	2017-10-30 15:53:52			594612800	95cccdcf65dcaeaa1c97c27d26603f7ad307d62a10bb4736ba4fea05befa6166
NPUG80403	US	PSP	Patchwork Heroes	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80403_00/FuWrajMipuqDfHWiOQQ5e8QHMwabmpNikAJ3amTXAtPpGAfdIV0jqYnhJnKehgdSLEPNJx7aMItKrCjAwa7l76Ssl6rI3UTeeMVST.pkg	UP9000-NPUG80403_00-0000111122223333	2017-10-30 15:53:52			239769904	5eb37cd0db3ea207e882c13b5020f32f06ef14d093801d323833167b125044ad
NPUG80413	US	PSP	Piyotama	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80413_00/ESXK6yeNDvwjJpXUWK90tyHssGty8CcOSh3yLuLSHfDnMNFCO7MRvnFuSnXkQoKY1inbVwwH1WVAH9jN5SRmRo2bTVnkNCbWyLI74.pkg	UP9000-NPUG80413_00-PIYOTAMAGAME0000	2017-10-30 15:53:52			34343728	f2f245086c46779f02319420e5392c562f12de1b1087b51bf93116a67cd2a60e
NPUG80460	US	PSP	No Heroes Allowed!	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80460_00/8ELNMyLeFibbNIJnLiDkoaYD1J3XuO9COrW4aIlrDpd3BHh8mkG8c24C505qTjirflv539mAcabwxF7iCEXe9UHtk21VXEKDQPWnK.pkg	UP9000-NPUG80460_00-Y3D0000000000002	2017-10-30 15:53:52			184766512	8cd9b08199929b57ee348bde8b6923eceb77da8532b3429d044d58cb67837ab0
NPUG80471	US	PSP	LocoRoco Midnight Carnival Official Strategy Guide (Content)	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80471_00/Hxxn45kG7IwSXIImkI0GXTTCXVEBbCvhOtEmV8VIliHwmesGFOuy1SqTFUU5IqJWEGHRoePEb5EhrNXfUKjjMUJXVeoERK9ieojME.pkg	UP9000-NPUG80471_00-GPCLOCOROC000002	2017-10-30 15:53:52			340382304	e1ed391405176ce3b27accc9e31beed4753babdc70e0cace4665c33f14537194
NPUG80471	US	PSP	LocoRoco Midnight Carnival Official Strategy Guide (Launcher)	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80471_00/jWqa2LyyKF6bSYKvPa2fNolyDkelup4fYiW9JK1p1ydFehksx35T7TomU7vK446Mm1fk063FreXoGJohjbEQaiGmPBVf5o0tQUdvM.pkg	UP9000-NPUG80471_00-GPCLOCOROC000001	2017-10-30 15:53:52			2890752	5f71ddf9706817bbdf01ee4cef9befca83ca24d9c7c5218c17b23a763b10dac5
NPUG80508	US	PSP	God of War Ghost of Sparta	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80508_00/TUq8YRcaoja4v4CmNbudHAQ0dsKFl5GVQeYQXdN1lP19wwhOf0iQWWDmTAMip1wHFRcEICjl8hgL9x3e2nwJJ3fxMf80jGB4FkJvC.pkg	UP9000-NPUG80508_00-GODOFWARGOS00001	2017-10-30 15:53:52			1167136304	61b0fe9df4091a45fe9c589c3f2ca845999b441478c36b212243dad3e1a98388
NPUG80524	US	PSP	Hot Shots Shorties: Green Pack	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80524_00/RBiaXWbAZFQLMoZnUeXrwmDqBtthAjCqNojPYApnXQLLRaENVBZuyXseDsvddtgFeZxbGNKwDXaprKIVbNJmEPOlVexISgZInRYbQ.pkg	UP9000-NPUG80524_00-HOTSHOTSSHORTVO1	2017-10-30 15:53:52			64452032	c6c9eb34681df4efc7e16daec3086b7c26e40e7deb981c31b7ddaffda14f3811
NPUG80527	US	PSP	Hot Shots Shorties: Blue Pack	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80527_00/LfnBnvSIchzUTUYHdiJAyWhwyIiPrcUaUEzJERRSRXkclBAUDdnNFfhrmiFHEVOWdoZeftoJHDcHPZLYAPfFHZBdLDFfNZZHWQJSc.pkg	UP9000-NPUG80527_00-HOTSHOTSSHORTVO2	2017-10-30 15:53:52			55095456	81be93f88b2dae17af23fdfc420b0440da4a254bcbf9726eeb34a852ce6629bb
NPUG80528	US	PSP	Hot Shots Shorties: Red Pack	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80528_00/xaoCtGPwqshJLQcSVjBOfgLbPoYyKYjDKozHEdXBNYOMIThYWlVBgEFUlBDHWTBgfpKlQbFMWlDyosqqzLuDMIKAeVXdRJBgeQTtm.pkg	UP9000-NPUG80528_00-HOTSHOTSSHORTVO3	2017-10-30 15:53:52			93523872	09528aaaac9618a1e238cc484059a63aeb22234ec25c18c2df78d9daa8967dcd
NPUG80529	US	PSP	Hot Shots Shorties: Yellow Pack	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80529_00/ZwffgEvvxuKczvZWoUGaJdIivvacoLLxaeutQyTrxFDrDholKKTPUHnMJCkEZQCtGfLFHQTgIwPXadIpNptcDePHtoxVTefxNKNVp.pkg	UP9000-NPUG80529_00-HOTSHOTSSHORTVO4	2017-10-30 15:53:52			54330672	870b028e2b8e8779a09936dbbb99189f63477ab5cf7ee17a56b78e9c708fa52c
NPUG80850	US	PSP	Geronimo Stilton: Return to the Kingdom of Fantasy	MISSING	UP9000-NPUG80850_00-GERONIMOSTILT200					
NPUG80862	US	PSP	Geronimo Stilton in the Kingdom of Fantasy	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80862_00/awjFRIXUUVbXRXLtRdtVGwIGLEpVJCsDBZOQNjoYPASrOUDqNhUzrSSyFjtTCPiwmxPkMOeUSgtAyyveYFXhDZSagirjaAKAsopFM.pkg	UP9000-NPUG80862_00-GERONIMOSTILT100	2017-10-30 15:53:52			571370304	5b70cb4f038bab05ffe6eed182e3679fbbdd9074295386b78b26eed289cdba34
NPUG80893	US	PSP	InviZimals: The Lost Tribes	http://zeus.dl.playstation.net/cdn/UP9000/NPUG80893_00/gIfrsSmkdYDubcfTnVSMDeiczJuyyyhXgESipZZopjsyLYIbZkkzRKlLYacvKdDK.pkg	UP9000-NPUG80893_00-INVTHELOSTTRWAAR	2017-10-30 15:53:52			1200772096	632244be4e5beee3ebba1e4737282e976bbb0aac6811cb0da410990ea5743ac5
NPUG98732	US	PSP	Patapon 2	http://zeus.dl.playstation.net/cdn/UP9000/NPUG98732_00/xj0vts3GkwiSxIi3Te2ijQeyD1kydt5KfO3uUUsrAJGGQEKnsHJLcdEx4VegeabeVkhTGTYVL9O9kpEXnPGcc9pM4VBhgUo3RGlbb.pkg	UP9000-NPUG98732_00-PATAPON2SCEAFULL	2017-10-30 15:53:52			379010064	f6efabfa363eccf4e8c6b05e49f803301072769907d16423eaa108a3d47bc7ab
NPUG98746	US	PSP	inviZimals™	http://zeus.dl.playstation.net/cdn/UP9000/NPUG98746_00/phyBOIjYMRVeCqzKeGxJjviqLVsZHwTKJzsWiVulidsmJmkSSFbRMaqWQSuYNzMV.pkg	UP9000-NPUG98746_00-INVIZIMALS01WAAR	2017-11-04 17:38:26			1385572688	5512a043417898d151022394f87ac099c6e5f714ab403a7a44a8e32cb7e16a7e
NPUG98760	US	PSP	inviZimals™: Shadow Zone	http://zeus.dl.playstation.net/cdn/UP9000/NPUG98760_00/zQudknDElENKouHdxUDKYYosHqNGzzkExxtHIDKUTPdoSjZZhLRAOvycGUgHXHuL.pkg	UP9000-NPUG98760_00-INVSHZONEREVWAAR	2017-11-16 09:01:03			1427566768	e97c828d766a40ba7ce5733d23e62990d8a827a94487252580821e89c0608838
NPUG98775	US	PSP	Phineas and Ferb: Across the Second Dimension	http://zeus.dl.playstation.net/cdn/UP9000/NPUG98775_00/VnVDNRapyIyZTyCZRAbqnvDSVdcGksIYOZlxRIiGLACAagOgmgrFveRnjgRPXwwByzyERwXubNYIYmbOPswYiXJfICxfjCYQEgckS.pkg	UP9000-NPUG98775_00-PHINEASANDFERB02	2017-10-30 15:53:52			451717536	ab63f09e5d51dde6c4a33f8c53cea84215fa127fb2db081b56dce9fb97654dde
NPUH10002	US	PSP	The Cryptics	http://zeus.dl.playstation.net/cdn/UP1040/NPUH10002_00/JuUPfrlC4l1qbp0kWvirO2241GHfu2vaJ77PPCc38Tv1LKQV69SByV6iV3BplVi8C9ruAJrEwomoIUOyMIUXanXuLCCoSU2CWJCNv.pkg	UP1040-NPUH10002_00-THECRYTPICSVOL01	2017-10-30 15:53:52			198831248	d94a9ebc444dbea5879a2b9b104c18bc64708843fef9dd6314d939624f82d459
NPUH10005	US	PSP	PBR Out of the Chute™	MISSING	UP1040-NPUH10005_00-PROBULLRIDING001					
NPUH10006	US	PSP	Brain Challenge	http://zeus.dl.playstation.net/cdn/UP2006/NPUH10006_00/MkAGob2oNbTsj13V0rA0BWm4U0SFcjKNvthI5MCXRPJ89B6INKjA6NqIn75b2lNRYxmDvtBVT3xTWl98GunUWxytLoHXqEI1eJk4j.pkg	UP2006-NPUH10006_00-GPCBRAINCH000001	2017-10-30 15:53:52			50083728	c9c0ffd000cbdf59921677c4125b4c776d81647f1d4a7a38b3b9740634fb4a98
NPUH10007	US	PSP	No Gravity – The Plague Of Mind	http://zeus.dl.playstation.net/cdn/UP4050/NPUH10007_00/gqlIH08QEeJtkWecakmdX18kgXUkt7MhCh4VqT4PW4gjOb9e4OCtvK0FFQUxvkn0TExV1VEVSQjseVeoL2GJIqndsjsv9DhJtyGxi.pkg	UP4050-NPUH10007_00-NOGRAVITYUS00102	2017-10-30 15:53:52			53312944	6ebd1d89f4e2038caee65ff06d17174d8f8f1a1d994a59113cb3621e62c93c32
NPUH10008	US	PSP	Unbound Saga	http://zeus.dl.playstation.net/cdn/UP2010/NPUH10008_00/v9Pp8r3PTdb1FPqbs1s0UJYduQjqfNcyTouvHemu3yKyAPQqR4auwxkB9M7UimxHgj0P72KGgyinMsRUtoUpQ2j4qnyyXgWUaxpFd.pkg	UP2010-NPUH10008_00-UNBOUNDSAGA00001	2017-10-30 15:53:52			270290704	1fb71d5c8c70747803917e8f7a70cc2a189a28dff45264e425483e01a2e22592
NPUH10009	US	PSP	Fate/Unlimited Code	http://zeus.dl.playstation.net/cdn/UP0102/NPUH10009_00/60H74GGQbRj1mwAWbSNTLONSeefNlGiTyRDSyV6DTcwCDkrGxY2XDj2wmDEYGkMMUEvDlrTfDC57KOGGdFcrWBPNnuDCgFKNd6vYX.pkg	UP0102-NPUH10009_00-0000000000000001	2017-10-30 15:53:52	C5B8E6A750DB02B43CA3D7654AE47E7F	<< DOWNLOAD RAP >>	544131440	a3acac02e2f1de9d98b877e606b672fcebce3ce9b47eb58f4f88d6a8448f2a6f
NPUH10010	US	PSP	Myst	http://zeus.dl.playstation.net/cdn/UP2014/NPUH10010_00/wgu9LTeqcL4TeGYseUb5jXH2XE2qd1K4lqWmPWGlyAPirpJxyonHph9h0iW1D5dfVPw2MH1rxkTVhfRF17nmpnoeLJEmqpsqJKrHh.pkg	UP2014-NPUH10010_00-NPUH10010MYST000	2017-10-30 15:53:52			467700160	12a7bc8f1de5a09e06f0590dada3072fd36d64e41353c66a1c7d37d1100795e8
NPUH10013	US	PSP	DJMax Fever	http://zeus.dl.playstation.net/cdn/UP2011/NPUH10013_00/h5TokRTdxNh2qsYQM4OoO9UDpvbXtfFcEYlvglX8qluPKYXB4dTtdSDjFjjA60A53wHugoSd5HvsHJotkCVTDaOxeAB2P7kVGGFyO.pkg	UP2011-NPUH10013_00-DJMAXFEVER012709	2017-10-30 15:53:52			1477663328	228e5cccacecd0edf9b49eae9ee5a8d4be817f9bdb9ec509fd400119d30ddfb7
